NAME,suffix,lon,lat
Birgkaralm,-alm,-14559.951,238119.84
Schönalm,-alm,-15543.762,288756.175
Sausengalm,-alm,-11202.191,170742.653
Gratalalm,-alm,-9417.294,186983.565
Ertlalm,-alm,-8483.504,186593.81
Forsthofalm,-alm,-8142,240718
Wachtelbergalm,-alm,-9295.363,242180.286
Tenneralm,-alm,-8276.411,282002.62
Untere Orteralm,-alm,-7926.177,186126.34
Hasslacheralm,-alm,-5138,187428
Obere Eggeralm,-alm,-7770.016,193755.581
Strumitzenalm,-alm,-7023,194902
Striednigalm,-alm,-5530.518,199140.859
Weberalm,-alm,-4865,198186
Vorderkaseralm,-alm,-7808,223358
Hirschgrubenalm,-alm,-5397.636,223569.322
Buchbachkaralm,-alm,-5978,230039
Saukaralm,-alm,-7888.076,235342.429
Unterwandalm,-alm,-6098.576,238110.643
Ofenlehenalm,-alm,-7302.009,247351.532
Kuchlbergalm,-alm,-5305.598,268306.764
Sattelalm,-alm,-4489.104,293515.895
Peterwirtalm,-alm,-3401.199,186794.917
Untergrechenigalm,-alm,-3995.241,198324.411
Kreealm,-alm,-1893,223112
Karteisalm,-alm,-3557.039,227041.6
Salzgföllalm,-alm,-2598.061,275033.796
Windhofalm,-alm,-1164.612,276777.552
Storchenalm,-alm,-4067,282288
Untertiefenbachalm,-alm,-3276.195,284252.241
Stegeralm,-alm,-3876.302,289948.225
Helferalm,-alm,1124.283,255812.046
Königsbergalm,-alm,591.843,285316.001
Hochebenalm,-alm,2548.932,288255.402
Mühlbacheralm,-alm,5477.794,208255.105
Zalußenalm,-alm,4323.878,222291.014
Rotschopfalm,-alm,5560.936,221770.956
Gfrereralm,-alm,7076.679,219253.523
Lechneralm,-alm,7218.522,224067.999
Stieralm,-alm,3695.229,226553.853
Schüttbachalm,-alm,5950,235446
Mayrgsengalm,-alm,6973.389,268610.047
Sautränkalm,-alm,5641.667,291674.343
Karalm,-alm,8595.777,175128.276
Trimmingeralm,-alm,9407.354,228391.208
Zwieselalm,-alm,10724,267554
Traunwandalm,-alm,10791.314,274783.726
Eisenaueralm,-alm,8894.392,294582.235
Pfannalm,-alm,11280.236,195253.71
Greschlalm,-alm,14551.853,224668.412
Müllneralmhütte,-alm,12609.862,230275.263
Gottschallalm,-alm,14234,235281
Leutgebalm,-alm,12337.005,269366.444
Wiesthalalm,-alm,14285.954,273827.904
Sonntagkaralm,-alm,13755.904,283229.899
Stadlmannalm,-alm,11480.059,283834.353
Meislalm,-alm,12434.349,291285.024
Eckbaueralm,-alm,13943.348,290614.738
Kolleralm,-alm,17733.572,208122.48
Aigneralm,-alm,15566.697,215326.106
Znotteralm,-alm,15103.04,223387.466
Lenzlalm,-alm,15889.801,225300.892
Hauseralm,-alm,16237.146,224508.173
Breitlahnalm,-alm,18672.866,231820.139
Waldalm,-alm,18150.278,240617.049
Schäferalm,-alm,15781.473,269742.317
Klausbergalm,-alm,17389,273096
Stücklalm,-alm,15380.03,290386.465
Glanzeralm,-alm,21206.33,195379.804
Wieseneggeralm,-alm,19457.373,227347.453
Obere Moseralm,-alm,21200.448,244199.37
Schlitzenalm,-alm,20882.189,255774.345
Schreieralm,-alm,19530.319,270867.741
Peintleralm,-alm,25140.619,207224.972
Raderalm,-alm,25727.988,226094.63
Obere Neudeckalm,-alm,23165.362,243125.312
Silbersteinalm,-alm,26136.273,244395.882
Hirschaualm,-alm,24750,266813
Reinfalzalm,-alm,24559.747,281583.338
Ruppenbaueralm,-alm,28792.025,211014.275
Obere Grillhoferalm,-alm,28993,209319
Untere Grillhoferalm,-alm,29631.812,209545.445
Draxlalm,-alm,29410,211152
Krahbergeralm,-alm,29510.591,247155.303
Sameralm,-alm,32989.246,208464.03
Untere Piendlalm,-alm,31980.343,230856.439
Angereralm,-alm,31534.991,243753.393
Rettenbachalm,-alm,31873.18,281943.809
Laudereralm,-alm,32331.39,289185.577
Ochsenkaralm,-alm,36556.627,205912.679
Karneralm,-alm,34863,207979
Ranneralm,-alm,35397.19,209819.022
Neumayeralm,-alm,34192.874,211552.385
Pirkeggalm,-alm,35313.938,211387.417
Zeineralm,-alm,34970.264,229754.74
Winkleralm,-alm,39001.839,198007.827
Platzalm,-alm,41715.434,201524.277
Scheureralm,-alm,39741.215,207555.775
Grafenalm,-alm,41473.498,240358.805
Kainreiteralm,-alm,41467.109,248407.966
Goseritzalm,-alm,40019.53,265145.467
Augstwiesalm,-alm,38798.789,283075.195
Breitwiesenalm,-alm,41260.248,282631.968
Steinbergalm,-alm,41528.331,295084.971
Rassenbachalm,-alm,42059.761,261774.132
Sonnenalm,-alm,43553,270104
Schlaipfenalm,-alm,43968.579,274904.209
Schneckenalm,-alm,44735.051,275104.946
Hoferalm,-alm,47150.611,179260.707
Madelsgrubenalm,-alm,48215.758,248544.011
Bäckerschlagalm,-alm,49061.088,301143.37
Roßalm,-alm,49706.346,154793.447
Hiaslalm,-alm,49777.504,192283.027
Fuggeralm,-alm,52895.007,201913.021
Spitzeralm,-alm,52961.027,200165.213
Kaltwasseralm,-alm,50058.719,206171.239
Schupfenalm,-alm,50448.212,255341.826
Glanzeralm,-alm,55527.761,201627.081
Spitalmühle,-alm,55996.818,367306.67
Finsterkaralm,-alm,57809.113,246782.158
Kalchgruberalm,-alm,60588.288,251697.414
Hochsteinalm,-alm,58286.209,277984.267
Badlechneralm,-alm,62900.008,254246.651
Salmeranger,-alm,63560,288853
Helmalm,-alm,62645.728,295346.933
Obere Glattalm,-alm,66035.084,243607.261
Größenbergalm,-alm,68206.679,257312.341
Steinkaralm,-alm,68794.972,259004.839
Feistritzalm,-alm,73351.41,237282.888
Wildalmhütte,-alm,72908.406,243857.406
Falbalm,-alm,74364.404,249846.559
Angeralm,-alm,77445.688,275620.821
Hiaslalm,-alm,78392.761,278870.919
Bacheralm,-alm,78886.323,277274.386
Laglalm,-alm,82872.165,281931.861
Simandlalm,-alm,87230.378,282918.901
Peterbaueralm,-alm,87655.607,283016.565
Wagenbänkalm,-alm,88617.951,265397.198
Jodlbaueralm,-alm,90856.259,291517.979
Grubhofalm,-alm,95418.908,237954.038
Wallneralm,-alm,96579.962,239687.344
Grünkaralm,-alm,95465.082,256945.814
Stockingeralm,-alm,97076.074,281728.319
Schafbödenalm,-alm,101054.262,263274.797
Zosseggalm,-alm,99726.971,265754.71
Achneralm,-alm,106812.373,260720.295
Scheucheggalm,-alm,104992.593,271229.546
Lamprechtalm,-alm,109124.998,242663.812
Pfarralm,-alm,107512.349,269265.133
Siebenherzalm,-alm,111233.978,243017.848
Schirmbacheralm,-alm,113589.831,266654.603
Palmetshofer,-alm,113187.468,355443
Pusteralm,-alm,116407.455,244158.66
Oberleitneralm,-alm,116008.56,276307.448
Stegmoaralm,-alm,120074.874,244954.865
Schafferalm,-alm,120184.676,247316.927
Rolleralm,-alm,118746.089,275631.067
Schloafer-Ochsenalm,-alm,125407.884,235766.629
Pflegalm,-alm,125598.937,265958.474
Schneßlalm,-alm,129237.48,288644.653
Tinneralm,-alm,135351.163,261800.12
Gritschalm,-alm,136216.538,262281.63
Linshalmer,-alm,139877.304,227140.565
Riegleralm,-alm,139505.684,262367.151
Weißenbacheralm,-alm,139569.081,263049.804
Edelbodenalm,-alm,138007.194,280243.044
Brunnbachalm,-alm,141635.267,250133.382
Halmerhof,-alm,141757,334405
Liegleralm,-alm,152612.495,287419.652
Hinteralmhaus,-alm,163786.869,289348.028
Sulzrieglalm,-alm,162074.355,293310.247
Großbodenalm,-alm,167681.488,288823.605
Salmhof,-alm,263359,354650
Wiehalm,-alm,136378.195,362907.214
Bürschlegg,-egg,-261713.267,267787.234
Heidegg,-egg,-258755,258612
Oberegg,-egg,-257190.241,260494.62
Glatzegg,-egg,-257855,266004
Hinteregg,-egg,-255502,264405
Zimmereggalpen,-egg,-254273.191,265942.668
Flirschegg,-egg,-221738,227111
Frödenegg,-egg,-215857,221462
Steinegg,-egg,-207877.417,217671.262
Pirchegg,-egg,-133167.832,238875.139
Voreggen,-egg,-129964.755,243193.813
Sandeggalm-Hochleger,-egg,-116389,231354
Martegg,-egg,-105775,231412
Obere Schmaleggalm,-egg,-106571,271567
Höhenegg,-egg,-97495.942,251196.237
Obernotheggeralm,-egg,-73275.177,282846.697
Linsegg,-egg,-67381,255281
Hopfgarten in Defereggen,-egg,-61874.656,198363.199
Landeggalm,-egg,-59846.927,216881.198
Moosegger Hochalm,-egg,-57545,228076.276
Wiesenegg,-egg,-54835,249642
Priestereggalm,-egg,-43965.329,257425.266
Duregger,-egg,-34841.883,172226.525
Vorhegg,-egg,-27434.164,171222.132
Hirscheggalm,-egg,-23435,247327
Holzegg,-egg,-15253.571,313722.694
Moscheggalm,-egg,-5972,184500
Haidegghütte,-egg,-5105,226967
Prommegg,-egg,-7493.645,233284.829
Unteregg,-egg,-7662.14,257668.252
Glemegg,-egg,-5028.014,308843.852
Neudegg,-egg,7836,255792
Langegg,-egg,11162.077,257343.964
Oberhedeggalm,-egg,10395.998,267141.545
Pramegg,-egg,8816,323800
Hochegg,-egg,16873,177721
Untermeggenbach,-egg,25016,337860
Possegger,-egg,26908.636,185336.568
Buchegger,-egg,29144.627,250904.015
Hofegg,-egg,35580.035,318099.299
Am Reinegg,-egg,41745.286,345167.375
Rosegg,-egg,52624,161504
Pernegg,-egg,54807,170708
Keiernegger,-egg,57781.808,193854.771
Hardegger,-egg,60220.785,192109.649
Unterglanegg,-egg,64127,176845
Krämegger,-egg,62520.52,190967.799
Passegger,-egg,63994.078,192804.439
Kreggab,-egg,65264,167576
Wolfegger,-egg,65861.058,226019.562
Mitteregg,-egg,66429,259179
Krumegg,-egg,72509,233996
Mitteregg,-egg,74437.883,316157.664
Mitteregg,-egg,75261.84,315920.766
Jauernegger,-egg,76635.286,192774.286
Hocheggerbauer,-egg,77006.309,232227.529
Rosenegg,-egg,77731,322766
Silberegg,-egg,88590,191121
Windegg,-egg,93790,351257
Kaltenegger,-egg,101739.034,215400.186
Ganegg,-egg,106720,206338
Gumpenegger,-egg,105034.817,351595.165
Langegg,-egg,108653.945,177120.432
Weißeneggerberg,-egg,111628.885,169317.145
Steinegger,-egg,111644.313,239993.912
Geyeregg,-egg,117370,268576
Unterrauchegg,-egg,116688.556,316828.444
Unterpreitenegg,-egg,119938,201591
Obergschwandegg,-egg,119102.182,316857.489
Friesenegg,-egg,119630.619,336709.073
Taxegg,-egg,125667.654,302994.629
Oed bei Ernegg,-egg,129865,325453
Gallmannsegg,-egg,131960,228246
Langegg,-egg,130265.785,319929.392
Lichtenegger,-egg,134673.293,197788.163
Mausegg,-egg,140586,200035
Hirzegger,-egg,138009.009,227950.979
Mitteregg,-egg,143931,195073
Farmegg,-egg,143574,222205
Pammegg,-egg,142092.406,233208.857
Preisegg,-egg,145063.181,349673.212
Zehentegg,-egg,144575,354632
Gieselegg,-egg,147679,179523
Schönegg,-egg,145836,198048
Neureiteregg,-egg,147630,213291
Langegg,-egg,147296,219241
Hochegg,-egg,147998,219064
Mitteregger,-egg,148477.931,250678.444
Pitschgauegg,-egg,150253,176576
Sulberegg,-egg,149587,183140
Langegg,-egg,149659,186769
Kairegg,-egg,150393,197803
Oberrossegg,-egg,149231,199848
Jeinegg,-egg,149097.566,227518.949
Pirchegger,-egg,152544.685,250442.687
Pronegg,-egg,156390.835,172104.27
Zonegg,-egg,154678,175102
Mettersdorfegg,-egg,153196.139,194484.527
Zirbisegger,-egg,157818.415,250629.611
Rirpenegg,-egg,162057,180783
Sachernegg,-egg,163313.519,183824.134
Rauchegg,-egg,160810,188943
Haidegg,-egg,164247,223006
Mitteregg,-egg,161363.396,243010.774
Launegger,-egg,161998.59,269276.678
Glaueregg,-egg,169376,204023
Humlegg,-egg,170757,226692
Obegg,-egg,175468,174976
Frauenegg,-egg,173996,202533
Hochegg,-egg,174822.886,204476.133
Rohregg,-egg,174193.65,207932.145
Dornegg,-egg,174683,213167
Krumegg,-egg,174954,211625
Salegg,-egg,173595.647,218184.592
Toniegg,-egg,178289.777,206521.957
Weißenbachegg,-egg,176800,207264
Unterer Pangasegger,-egg,178916.751,259697.538
Perschenegg,-egg,176278,332591
Reisenegger,-egg,182255.702,258703.311
In Hirtenegg,-egg,183142,259547
Unterer Hochegger,-egg,179691.656,260908.426
Brandlegg,-egg,184523.233,200530.476
Gatteregg,-egg,185319,201904
Hochlangegg,-egg,183582,232123
Oberhochegg,-egg,186539.778,245614.743
Kaltenegg,-egg,185633,262660
Thieneggberg,-egg,188322,194812
Puchegg,-egg,193065,252487
Kaltenegger,-egg,194788,250711
Wagenbach-Lichtenegg,-egg,197879.674,234015.687
Mitteregg,-egg,205667,269673
Karnegg,-egg,209250,261210
Elsenau-Sparberegg,-egg,210346,259201
Stübegg,-egg,210599,264189
Zaunegg,-egg,215650.736,281496.226
Spitzegga,-egg,-254437.929,234148.571
Mozeneggalpe,-egg,-254206.834,265572.921
Hirschegg,-egg,-239065,249731
Mittelwesteggalpe,-egg,-235929.318,252026.434
Kramategg,-egg,-218559.654,225617.233
Bachegg,-egg,-213263.203,224558.599
Brandegg,-egg,-147740.934,230577.748
Schönegg,-egg,-136883,240133
Talegg,-egg,-115216,242771
Brandegg,-egg,-112998.328,247952.734
Schlöglegg,-egg,-109652,225063
Rohregg,-egg,-108656.303,264040.412
Breiteggalm Hochleger,-egg,-95234.171,247514.432
Hintereggalm,-egg,-86708.338,221893.171
Hocheggalm,-egg,-81122,254221
Raucheggenalm,-egg,-66255.938,185427.646
Jageregg,-egg,-65943,268859
Wallegg,-egg,-59284,248992
Rosenegg,-egg,-60397,261201
Mitteregg,-egg,-54731,249208
Obere Roßeggalm,-egg,-54313.401,255892.649
Priesteregg,-egg,-44238.525,256392.638
Zwieslegg,-egg,-35061.904,240314.938
Gmeinegg,-egg,-24768.55,241614.249
Hirschegg,-egg,-25849.046,246767.46
Scheibegg,-egg,-25502.982,246786.018
Schnegg,-egg,-23225,250089
Wasenegg,-egg,-9404.024,300794.901
Pilzegg,-egg,-7875.62,248412.339
Ferchegger,-egg,-2397.279,187168.834
Astegglalm,-egg,-1248.076,257900.667
Seydegg,-egg,3045,273560
Merlegg,-egg,4543,261328
Presseggen,-egg,9154,165500
Pernegg,-egg,10207.236,247447.259
Schweinegg,-egg,9033,327204
Sattlegger,-egg,11805.053,176576.212
Ahorneggalm,-egg,15409.986,257197.884
Weyregg am Attersee,-egg,17939,307096
Hierzegg,-egg,19491,254289
Hinteregg,-egg,21927.529,339785.856
Lichtegg,-egg,19274,359115
Oberegger,-egg,34797,177037
Schwanegg,-egg,43207,269912
Jauernegger,-egg,54257.177,198212.733
Glabegg,-egg,58061.938,182521.736
Unterer Zienegger,-egg,58188.426,192877.962
Kremsegg,-egg,60792,324240
Lichtenegger,-egg,59035,335363
Rottenegg,-egg,59436,359195
Schönegg,-egg,63328,382994
Reibnegger,-egg,70449.828,198225.413
Dürregger,-egg,75218.685,232097.038
Windegg,-egg,75108,351113
Welzenegg,-egg,77295,166216
Unterer Eiwegger,-egg,77480.881,243079.854
Prandegger,-egg,94101.473,308217.33
Gscheidegger,-egg,99101.443,265817.426
Koxegg,-egg,98084,333105
Großenegg,-egg,102963,174585
Sankt Anna am Lavantegg,-egg,102949,212050
Simonegg,-egg,101013.749,216157.828
Untermitteregger,-egg,109317.723,371051.422
Obermülleregger,-egg,109895.585,373427.951
Kollegg,-egg,111779,183908
Obereichegger,-egg,112112.384,236945.664
Brachegg,-egg,111683,335296
Weißegger,-egg,118270.087,172694.417
Ponegger,-egg,115048.6,175133.813
Saghubegg,-egg,116064.977,308076.532
Oberrauchegg,-egg,117010.399,317375.895
Wachsenegg,-egg,116243,320369
Nabegg,-egg,117351,342983
Langegg,-egg,114624.061,361541.32
Sallegg,-egg,116291,369363
Hirschegg-Rein,-egg,119702,210165
Rossegger,-egg,121512.437,235601.743
Unterbuchegg,-egg,119677,373072
Großweinegg,-egg,125170.421,303044.641
Kleinweinegg,-egg,125369,303157
Schönegg,-egg,126502,332697
Mühlegg,-egg,130417.059,321693.353
Oberegging,-egg,132487,336886
Kollegg,-egg,130020.486,366899.765
Mitteregger,-egg,135212.56,191413.174
Friesenegg,-egg,135522.759,320012.247
Koglegg,-egg,138305.814,178962.788
Plinegger,-egg,140373.405,222080.485
Fohregg,-egg,139435,333079
Braunegg,-egg,141100,358740
Koberegg,-egg,143204,201811
Groß-Kollegger,-egg,143894.385,215749.956
Hofegg,-egg,143978.445,315318.524
Lichtenegg,-egg,146830,172579
Frauenegg,-egg,146146,187486
Kothvogelegg,-egg,145824,194898
Luberegg,-egg,147357.375,345787.42
Ragnitzegg,-egg,150791,190092
Oberlasselsdorfegg,-egg,149432,193410
Kotzegger,-egg,151580.563,266535.159
Pommeregg,-egg,153485,176013
Kienegger,-egg,153856.666,265245.405
Helfenegger,-egg,158025.443,261448
Sauegg,-egg,161474,183892
Voregg,-egg,160877.358,187348.771
Schoberegger,-egg,161739.318,244232.446
Zirbisegger,-egg,160808.945,252833.494
Woissegger,-egg,161288.884,263281.288
Hallegg,-egg,166388.449,282763.007
Am Kaltenegg,-egg,171115.13,309065.945
Hadegger,-egg,170724.546,320815.455
Kittenegg,-egg,175746,203097
Kolmegg,-egg,172311,213825
Hütteregg,-egg,172904,219334
Widenegger,-egg,172020.828,249060.761
Stelzeregg,-egg,178970,196464
Perlegg,-egg,178773,217926
Rossegg,-egg,176664,243780
Finsteregg,-egg,179078,333657
Grafenegg,-egg,178683,368673
Geiregger,-egg,181667.34,253272.466
Hochegger,-egg,182094.163,255223.499
Scharfenegg,-egg,186337,213845
Unterlangegg,-egg,183722,230616
Hinteregg,-egg,185791,234174
Rettenegg,-egg,184229,268031
Inneres Rettenegg,-egg,186460,268482
Hardegg,-egg,185308,416039
Künnegg,-egg,187464,193475
Schwabegg,-egg,194056,188467
Hochegg,-egg,193061,197375
Lindegg,-egg,202698,223314
Offenegg,-egg,215111,258583
Buchegg,-egg,217871,264804
Grünegger,-egg,-268977.223,270704.224
Ammenegg,-egg,-267623,260729
Schnepfeggvorsäß,-egg,-256199.829,252173.686
Schettereggalpe,-egg,-253373.355,258037.43
Vorderspadegg,-egg,-200445,232164
Hohenegg,-egg,-192605,232664
Taxegg,-egg,-185801,233826
Windegg,-egg,-183507.584,232943.615
Astegg,-egg,-112237.247,227593.229
Schattseitegglalm,-egg,-100952.259,221815.532
Wurmeggalm,-egg,-102523.583,251252.51
Leiteneggalm,-egg,-97034.602,236371.103
Formegg,-egg,-88614,255147
Lichteneggalm,-egg,-79094,252695
Hochegg,-egg,-68948.49,183990.141
Sankt Veit in Defereggen,-egg,-69221.312,198810.898
Luegegg Niederalm,-egg,-67045.428,247396.715
Luegegg Hochalm,-egg,-66670.245,247428.654
Proßegg,-egg,-61277.714,208883.839
Zinneggalm,-egg,-47691.254,250292.669
Permannsegg,-egg,-44194.523,253336.225
Moderegg,-egg,-35518.305,240036.541
Hochegg,-egg,-33442.39,240707.19
Buchegger,-egg,-28772.232,289009.048
Hochmodereggalm,-egg,-24969.662,244307.479
Spatzenegg,-egg,-22560,313972.989
Astegghütte,-egg,-12845.187,253277.197
Laideregg,-egg,-9762,252797
Mitteregg,-egg,-9572.22,249690.243
Rußegg,-egg,-11660.3,274625.838
Geßlegg,-egg,-7398.877,239374.48
Brandeggalm,-egg,-3705.335,228210.897
Vorderzirmeggalm,-egg,-2213.963,235676.048
Sonnegg,-egg,-371.028,251808.92
Pernegg,-egg,1632.694,274253.936
Hedegg,-egg,6549,253619
Strubegg,-egg,9273,271825
Kohlegg,-egg,12029.092,251036.749
Kohlegg,-egg,11369.908,257858.347
Rußegg,-egg,12334.085,272741.69
Großegg,-egg,19339,181990
Grafeggerhütte,-egg,26253.239,189274.82
Wolfsegg am Hausruck,-egg,25376,329924
Puegger,-egg,34913.5,227098.917
Spindlegger,-egg,38224.447,250694.686
Hinteregger,-egg,40942.618,252369.615
Messaneggerhütte,-egg,49255.499,193328.989
Kremegger,-egg,58538.457,187427.103
Tschegg,-egg,58525.584,192492.336
Rottenegg,-egg,59580.288,358973.992
Raunegger,-egg,61191.552,170477.547
Stoderegg,-egg,64755.798,286242.632
Grasegg,-egg,67140.836,287227.465
Schiefegg,-egg,68049,366774
Starnegger,-egg,70467.393,203978.457
Dreiegg,-egg,71607,370863
Tamegger,-egg,72522.304,203869.44
Moar in Krumegg,-egg,72680.218,232715.975
Untere Eiweggerhütte,-egg,76298.651,241933.628
Scheibleggerhochalm,-egg,87618.611,268054.129
Poneggen,-egg,91134.418,348743.13
Poneggen,-egg,91340.644,348903.622
Weißenegger,-egg,94502.751,171753.633
Schützenegg,-egg,100824.341,322255.224
Großenegg,-egg,103472,176848
Gaisegg,-egg,105605,201216
Hundsegger,-egg,105397.905,219999.385
Niederegg,-egg,104191.265,319342.958
Hochegger,-egg,111824.887,192390.499
Kaltenegger,-egg,110859.098,201420.245
Untereichegger,-egg,112390.86,236949.812
Schwabegg,-egg,115991,169008
Theißenegg,-egg,117745,197850
Hohenegg,-egg,116341,266568.1
Hintertheißenegg,-egg,122019,199169
Troyegg,-egg,121297.757,301220.704
Friesenegg,-egg,121219,328126
Oberpreitenegg,-egg,125998,199640
Senftenegg,-egg,123151.738,327436.179
Wegger,-egg,127661.676,216568.001
Mitteregg,-egg,128129,223798
Wabnegg,-egg,136889.973,178018.348
Lueggraben,-egg,136025,318871
Mitteregger,-egg,137735.18,220492.321
Jasenegg,-egg,140867,351666
Burgegg,-egg,142850,187353
Bergegg,-egg,143327,192763
Langegg,-egg,143678,201074
Gunegg,-egg,145188,232126
Steyeregg-Neue Siedlung,-egg,145648.66,179272.234
Langeggbauer,-egg,147426.909,219446.824
Lichtenegg,-egg,151467,186341
Pernegg,-egg,152156,248728
Koinegg,-egg,154045.584,177477.469
Mannegg,-egg,153421.303,191897.914
Neukerschegg,-egg,159918,187731
Koregg,-egg,160663.355,186514.313
Mittereggleiten,-egg,163719,186582
Rinneggleiten,-egg,163753,226266
Rinnegg,-egg,163541,226999
Schweinegg,-egg,162018,238215
Im Hochegg,-egg,164020,257852
Steinegg,-egg,164226,389953
Spechtegger,-egg,165816.939,257196.384
Tiefenegger,-egg,165964.729,262007.444
Veitschegger,-egg,164982.944,276107.041
Prinnegg,-egg,168534,177809
Götzauegg,-egg,169354,201640
Langegg-Ort,-egg,174835.75,215981.031
Hinteregger,-egg,174101.067,311628.333
Ginegg,-egg,178171,192473
Franzenegg,-egg,176576.97,204181.427
Grießegg,-egg,177845.844,205709.625
Hochegg,-egg,176382,233172
Altegg,-egg,179771,201357
Hütteregg,-egg,181916,202902
Oberer Hochegger,-egg,179854.474,261095.376
Hinteregg,-egg,183113.556,328846.992
Kögerlegg,-egg,185178.207,198960.232
Hochegger,-egg,186714.952,247709.025
Karl in Rettenegg,-egg,185925.513,268628.513
Gnaseggberg,-egg,191055,194771
Hinteregg,-egg,189682,238712
Lafnitzegg,-egg,187442,255633
Neudegg,-egg,188591,375310
Tofferlegg,-egg,191547,195985
Hochenegg,-egg,192377,219244
Maieregg,-egg,193742,230420
Geyregg,-egg,197026.693,314401.074
Habegg,-egg,204970,208288
Stronegg,-egg,219512,392826
Sieggraben,-egg,228933,283576
Marchegg,-egg,265459,355095
Kehlegg,-egg,-268282,257605
Hinteregg,-egg,-265995.483,271823.805
Fegg,-egg,-256239.654,254867.286
Holdereggalpe,-egg,-255424.21,255662.616
Oberkrineggalpe,-egg,-248722.956,260687.904
Sipperseggalpen,-egg,-248168.466,262215.711
Schöneggerhütte,-egg,-234883.575,233613.069
Schöneggerhütte,-egg,-221309.511,247520.881
Oberegg,-egg,-156654.667,218264.814
Haideggeralm,-egg,-144657.401,209359.055
Perchegg,-egg,-143368,234073
Schmadlegg,-egg,-121441.771,245698.767
Streiteggalm,-egg,-73508.27,252344.05
Hinteregg,-egg,-69160.405,240500.162
Schmalegg,-egg,-67453.942,254968.85
Wurzeggalm,-egg,-39454.779,231950.318
Kammeregg,-egg,-38093.56,247588.606
Mitteregg,-egg,-23657.209,250380.652
Hochegg,-egg,-22164.617,302569.561
Hütteggalm,-egg,-9812.661,222649.453
Oberschwabegg,-egg,-10493.591,257349.157
Gollegg,-egg,-8622,280646
Karsegg-Heimalm,-egg,-5595.215,237750.68
Wolfegg,-egg,-7804,342796
Holleregg,-egg,-2666.299,244547.647
Wasenegg,-egg,6371,268217
Triebenegg,-egg,9504,271500
Hornegg,-egg,10935.364,273175.477
Lichtenegg,-egg,14830,322619
Hintereggalm,-egg,18738.79,240416.386
Kleinegg,-egg,20254,180650
Hinteregg,-egg,21192,339762
Feldegg,-egg,19356,344526
Hochegg,-egg,22016,364466
Sauereggalm,-egg,32628.046,202753.083
Obere Pueggerhütte,-egg,34686.54,233148.778
